tourist_id,age,sex,nationality,trip_start,trip_end,itinerary,emergency_contact_hash
a53b474e-dc55-4050-b744-4f1a9fdd2707,58,F,Japanese,2025-09-07T21:03:57.362785,2025-09-11T21:03:57.362785,"[{'lat': 12.429979414121057, 'lng': 76.58083569262601, 'planned_arrival_iso': '2025-09-08T00:03:57.362785', 'name': 'Brindavan Gardens'}, {'lat': 12.297009819132372, 'lng': 76.66634679246265, 'planned_arrival_iso': '2025-09-08T05:03:57.362785', 'name': 'Devaraja Market'}, {'lat': 12.29855708573657, 'lng': 76.69515942609848, 'planned_arrival_iso': '2025-09-08T11:03:57.362785', 'name': 'Zoo'}, {'lat': 12.30145199642721, 'lng': 76.63310060439142, 'planned_arrival_iso': '2025-09-08T14:03:57.362785', 'name': 'Railway Station Area'}, {'lat': 12.236417116939826, 'lng': 76.74083743374824, 'planned_arrival_iso': '2025-09-08T20:03:57.362785', 'name': 'Outskirts Area'}, {'lat': 12.308560643507445, 'lng': 76.6460029826396, 'planned_arrival_iso': '2025-09-09T01:03:57.362785', 'name': 'Mysuru Palace'}, {'lat': 12.31960523865125, 'lng': 76.64810947874813, 'planned_arrival_iso': '2025-09-09T06:03:57.362785', 'name': ""St. Philomena's Church""}, {'lat': 12.271399994776921, 'lng': 76.6759929731418, 'planned_arrival_iso': '2025-09-09T10:03:57.362785', 'name': 'Chamundi Hills'}]",hash_3905ca768b7d4819
3fb45956-0105-41c7-bff6-ba3a426bfea2,27,F,Spanish,2025-08-31T21:03:57.403479,2025-09-10T21:03:57.403479,"[{'lat': 12.311788683586148, 'lng': 76.65343575806162, 'planned_arrival_iso': '2025-09-01T04:03:57.403479', 'name': 'Railway Station Area'}, {'lat': 12.32405688327643, 'lng': 76.6675866567052, 'planned_arrival_iso': '2025-09-01T10:03:57.403479', 'name': 'Mysuru Palace'}, {'lat': 12.441289475895124, 'lng': 76.56795905724078, 'planned_arrival_iso': '2025-09-01T16:03:57.403479', 'name': 'Brindavan Gardens'}, {'lat': 12.31810704910738, 'lng': 76.64188547783458, 'planned_arrival_iso': '2025-09-01T19:03:57.403479', 'name': ""St. Philomena's Church""}, {'lat': 12.260312843875969, 'lng': 76.66052635845524, 'planned_arrival_iso': '2025-09-01T21:03:57.403479', 'name': 'Chamundi Hills'}]",hash_405743970df742e5
5106d25a-81f4-4b59-b6ce-63c882610f20,30,F,Italian,2025-08-19T21:03:57.423603,2025-08-28T21:03:57.423603,"[{'lat': 12.425566263831994, 'lng': 76.58310912767458, 'planned_arrival_iso': '2025-08-20T02:03:57.423603', 'name': 'Brindavan Gardens'}, {'lat': 12.305134361044644, 'lng': 76.62758377125563, 'planned_arrival_iso': '2025-08-20T04:03:57.423603', 'name': 'Mysuru Palace'}, {'lat': 12.307142011587507, 'lng': 76.64505057096859, 'planned_arrival_iso': '2025-08-20T10:03:57.423603', 'name': 'Railway Station Area'}, {'lat': 12.305721791873555, 'lng': 76.6263546995286, 'planned_arrival_iso': '2025-08-20T13:03:57.423603', 'name': ""St. Philomena's Church""}, {'lat': 12.302365925258814, 'lng': 76.65771802677367, 'planned_arrival_iso': '2025-08-20T15:03:57.423603', 'name': 'Devaraja Market'}, {'lat': 12.298703772399792, 'lng': 76.70799301504012, 'planned_arrival_iso': '2025-08-20T21:03:57.423603', 'name': 'Zoo'}]",hash_210006ea72d0463d
308ef1b0-5b37-4543-93bc-5eda7400810c,55,F,Canadian,2025-08-28T21:03:57.445614,2025-09-06T21:03:57.445614,"[{'lat': 12.413122030692806, 'lng': 76.55569986564558, 'planned_arrival_iso': '2025-08-29T02:03:57.445614', 'name': 'Brindavan Gardens'}, {'lat': 12.310830552892796, 'lng': 76.69158738870959, 'planned_arrival_iso': '2025-08-29T07:03:57.445614', 'name': 'Zoo'}, {'lat': 12.281217203833481, 'lng': 76.67335255863108, 'planned_arrival_iso': '2025-08-29T13:03:57.445614', 'name': 'Chamundi Hills'}, {'lat': 12.226745666923238, 'lng': 76.76605383435339, 'planned_arrival_iso': '2025-08-29T19:03:57.445614', 'name': 'Outskirts Area'}, {'lat': 12.300143182769688, 'lng': 76.65290898639523, 'planned_arrival_iso': '2025-08-30T02:03:57.445614', 'name': ""St. Philomena's Church""}, {'lat': 12.294977467806063, 'lng': 76.64368355875234, 'planned_arrival_iso': '2025-08-30T08:03:57.445614', 'name': 'Railway Station Area'}, {'lat': 12.28910428605779, 'lng': 76.64416767379149, 'planned_arrival_iso': '2025-08-30T13:03:57.445614', 'name': 'Devaraja Market'}]",hash_f0ec469be5d74c87
712af861-3dfe-467c-bb11-4c70f12f81c0,60,M,German,2025-09-05T21:03:57.482491,2025-09-17T21:03:57.482491,"[{'lat': 12.28403270520006, 'lng': 76.67032459601278, 'planned_arrival_iso': '2025-09-06T03:03:57.482491', 'name': 'Chamundi Hills'}, {'lat': 12.31103626288523, 'lng': 76.64860161316994, 'planned_arrival_iso': '2025-09-06T09:03:57.482491', 'name': 'Devaraja Market'}, {'lat': 12.315949041501462, 'lng': 76.63123434914239, 'planned_arrival_iso': '2025-09-06T14:03:57.482491', 'name': 'Railway Station Area'}, {'lat': 12.317627450537065, 'lng': 76.68508663751423, 'planned_arrival_iso': '2025-09-06T18:03:57.482491', 'name': 'Zoo'}, {'lat': 12.425321104878087, 'lng': 76.57954724888837, 'planned_arrival_iso': '2025-09-06T22:03:57.482491', 'name': 'Brindavan Gardens'}]",hash_2bcfee258d3e4df6
93ca6a4a-19a2-44d5-a5f5-76043faeb869,47,F,Indian,2025-08-19T21:03:57.495596,2025-08-25T21:03:57.495596,"[{'lat': 12.28295313696253, 'lng': 76.68380881339296, 'planned_arrival_iso': '2025-08-20T03:03:57.495596', 'name': 'Chamundi Hills'}, {'lat': 12.248138247817845, 'lng': 76.74906202097175, 'planned_arrival_iso': '2025-08-20T09:03:57.495596', 'name': 'Outskirts Area'}, {'lat': 12.28351163160944, 'lng': 76.68819806075344, 'planned_arrival_iso': '2025-08-20T13:03:57.495596', 'name': 'Zoo'}, {'lat': 12.311994819190677, 'lng': 76.64408039487303, 'planned_arrival_iso': '2025-08-20T16:03:57.495596', 'name': 'Railway Station Area'}, {'lat': 12.305110571142526, 'lng': 76.64340146751287, 'planned_arrival_iso': '2025-08-20T22:03:57.495596', 'name': ""St. Philomena's Church""}, {'lat': 12.41500492685135, 'lng': 76.57325322188402, 'planned_arrival_iso': '2025-08-21T04:03:57.495596', 'name': 'Brindavan Gardens'}, {'lat': 12.296215405450573, 'lng': 76.65205516491949, 'planned_arrival_iso': '2025-08-21T09:03:57.495596', 'name': 'Devaraja Market'}]",hash_6640cfd72d444809
0068c8e7-bf04-4fe0-bc58-52473b270444,51,F,Italian,2025-08-18T21:03:57.530591,2025-08-23T21:03:57.530591,"[{'lat': 12.256177245807283, 'lng': 76.75011747630995, 'planned_arrival_iso': '2025-08-19T00:03:57.530591', 'name': 'Outskirts Area'}, {'lat': 12.265257989593316, 'lng': 76.67778214943861, 'planned_arrival_iso': '2025-08-19T05:03:57.530591', 'name': 'Chamundi Hills'}, {'lat': 12.319799884785445, 'lng': 76.634788815767, 'planned_arrival_iso': '2025-08-19T09:03:57.530591', 'name': 'Railway Station Area'}, {'lat': 12.309844905581457, 'lng': 76.65653330632874, 'planned_arrival_iso': '2025-08-19T13:03:57.530591', 'name': 'Mysuru Palace'}, {'lat': 12.295823576641858, 'lng': 76.66056321752522, 'planned_arrival_iso': '2025-08-19T15:03:57.530591', 'name': 'Devaraja Market'}, {'lat': 12.298334310766162, 'lng': 76.69385150590146, 'planned_arrival_iso': '2025-08-19T20:03:57.530591', 'name': 'Zoo'}]",hash_15a4c2de4172411b
c2b2b9f6-a1e2-4c9a-aa51-f669702650cb,56,F,American,2025-08-20T21:03:57.549602,2025-08-29T21:03:57.549602,"[{'lat': 12.294151909251402, 'lng': 76.69276967449052, 'planned_arrival_iso': '2025-08-21T04:03:57.549602', 'name': 'Zoo'}, {'lat': 12.29820063300351, 'lng': 76.64021992781213, 'planned_arrival_iso': '2025-08-21T10:03:57.549602', 'name': ""St. Philomena's Church""}, {'lat': 12.288031130529195, 'lng': 76.65517593640801, 'planned_arrival_iso': '2025-08-21T13:03:57.549602', 'name': 'Devaraja Market'}, {'lat': 12.238445761575854, 'lng': 76.74794147839762, 'planned_arrival_iso': '2025-08-21T15:03:57.549602', 'name': 'Outskirts Area'}, {'lat': 12.428267603811637, 'lng': 76.58029738727019, 'planned_arrival_iso': '2025-08-21T21:03:57.549602', 'name': 'Brindavan Gardens'}]",hash_b924eece23e8478d
da83651d-0691-46bf-8e6c-04aae6c8d471,66,F,British,2025-08-19T21:03:57.568493,2025-08-30T21:03:57.568493,"[{'lat': 12.279442366093738, 'lng': 76.65868903690018, 'planned_arrival_iso': '2025-08-20T04:03:57.568493', 'name': 'Chamundi Hills'}, {'lat': 12.320174539532024, 'lng': 76.64796132514536, 'planned_arrival_iso': '2025-08-20T08:03:57.568493', 'name': 'Mysuru Palace'}, {'lat': 12.314481948460054, 'lng': 76.66702390153107, 'planned_arrival_iso': '2025-08-20T12:03:57.568493', 'name': 'Zoo'}, {'lat': 12.310160411681947, 'lng': 76.63720984596625, 'planned_arrival_iso': '2025-08-20T19:03:57.568493', 'name': 'Railway Station Area'}]",hash_c1d6acb1c2784049
605b6e50-4665-4c6e-b5f2-49929e6165cc,54,F,Japanese,2025-09-01T21:03:57.587605,2025-09-13T21:03:57.587605,"[{'lat': 12.32022975621501, 'lng': 76.6583724552825, 'planned_arrival_iso': '2025-09-02T03:03:57.587605', 'name': 'Mysuru Palace'}, {'lat': 12.416685073671971, 'lng': 76.57246879956159, 'planned_arrival_iso': '2025-09-02T06:03:57.587605', 'name': 'Brindavan Gardens'}, {'lat': 12.267412933481015, 'lng': 76.67438476042643, 'planned_arrival_iso': '2025-09-02T09:03:57.587605', 'name': 'Chamundi Hills'}]",hash_5ad706b91b8349c6
41ca1dc3-e014-49e5-abce-52f29029e88e,22,M,French,2025-08-26T21:03:57.595591,2025-08-29T21:03:57.595591,"[{'lat': 12.314423596947119, 'lng': 76.64000898868245, 'planned_arrival_iso': '2025-08-27T02:03:57.595591', 'name': 'Mysuru Palace'}, {'lat': 12.334373138107157, 'lng': 76.6444466166169, 'planned_arrival_iso': '2025-08-27T07:03:57.595591', 'name': ""St. Philomena's Church""}, {'lat': 12.30711243993194, 'lng': 76.68830624411777, 'planned_arrival_iso': '2025-08-27T13:03:57.595591', 'name': 'Zoo'}, {'lat': 12.320267673749607, 'lng': 76.64569623753857, 'planned_arrival_iso': '2025-08-27T18:03:57.595591', 'name': 'Railway Station Area'}, {'lat': 12.412295594447375, 'lng': 76.57128476669111, 'planned_arrival_iso': '2025-08-27T23:03:57.595591', 'name': 'Brindavan Gardens'}, {'lat': 12.279409377978453, 'lng': 76.66926546192092, 'planned_arrival_iso': '2025-08-28T05:03:57.595591', 'name': 'Chamundi Hills'}, {'lat': 12.309343558324864, 'lng': 76.64500560801389, 'planned_arrival_iso': '2025-08-28T07:03:57.595591', 'name': 'Devaraja Market'}]",hash_4ffdadb1e2de4154
32db5ff2-5b83-45e5-994a-76efc7c8f6e9,59,M,French,2025-08-16T21:03:57.620491,2025-08-28T21:03:57.620491,"[{'lat': 12.434583547637498, 'lng': 76.58603295946403, 'planned_arrival_iso': '2025-08-16T23:03:57.620491', 'name': 'Brindavan Gardens'}, {'lat': 12.290128027089532, 'lng': 76.65883964796231, 'planned_arrival_iso': '2025-08-17T01:03:57.620491', 'name': 'Devaraja Market'}, {'lat': 12.309609760993458, 'lng': 76.63913371446831, 'planned_arrival_iso': '2025-08-17T06:03:57.620491', 'name': 'Railway Station Area'}, {'lat': 12.264286816349152, 'lng': 76.68078384760369, 'planned_arrival_iso': '2025-08-17T08:03:57.620491', 'name': 'Chamundi Hills'}, {'lat': 12.25061615050899, 'lng': 76.75637724889958, 'planned_arrival_iso': '2025-08-17T11:03:57.620491', 'name': 'Outskirts Area'}]",hash_19ac9ec91dca442a
334a0562-4ef1-4b64-be14-6aeb1b3b9e9e,34,M,Japanese,2025-08-31T21:03:57.627491,2025-09-02T21:03:57.627491,"[{'lat': 12.266986952015808, 'lng': 76.67996107447465, 'planned_arrival_iso': '2025-09-01T00:03:57.627491', 'name': 'Chamundi Hills'}, {'lat': 12.302224181678813, 'lng': 76.65709467710583, 'planned_arrival_iso': '2025-09-01T02:03:57.627491', 'name': 'Mysuru Palace'}, {'lat': 12.257212670676871, 'lng': 76.75578439715116, 'planned_arrival_iso': '2025-09-01T07:03:57.627491', 'name': 'Outskirts Area'}, {'lat': 12.294047267692227, 'lng': 76.63426963297945, 'planned_arrival_iso': '2025-09-01T11:03:57.627491', 'name': 'Devaraja Market'}, {'lat': 12.410586697078854, 'lng': 76.59391395540418, 'planned_arrival_iso': '2025-09-01T14:03:57.627491', 'name': 'Brindavan Gardens'}]",hash_89970a8b1e534b6f
3922582f-b029-49e6-acab-1d2fd0faa622,62,M,Spanish,2025-08-18T21:03:57.633492,2025-08-20T21:03:57.633492,"[{'lat': 12.307135945649707, 'lng': 76.6579864019589, 'planned_arrival_iso': '2025-08-19T01:03:57.633492', 'name': 'Devaraja Market'}, {'lat': 12.29854581299348, 'lng': 76.64667084920923, 'planned_arrival_iso': '2025-08-19T06:03:57.633492', 'name': 'Railway Station Area'}, {'lat': 12.296507997524007, 'lng': 76.65569470537967, 'planned_arrival_iso': '2025-08-19T09:03:57.633492', 'name': 'Mysuru Palace'}, {'lat': 12.264141053970063, 'lng': 76.66815364359749, 'planned_arrival_iso': '2025-08-19T11:03:57.633492', 'name': 'Chamundi Hills'}, {'lat': 12.420313834515069, 'lng': 76.5793354776866, 'planned_arrival_iso': '2025-08-19T17:03:57.633492', 'name': 'Brindavan Gardens'}]",hash_bf834e2e859f4b5e
9cba5869-b40c-4fb7-9a15-f9b45d40eeb2,65,F,American,2025-08-16T21:03:57.647495,2025-08-26T21:03:57.647495,"[{'lat': 12.430580156398394, 'lng': 76.58530924806611, 'planned_arrival_iso': '2025-08-17T04:03:57.647495', 'name': 'Brindavan Gardens'}, {'lat': 12.305675462549749, 'lng': 76.64693355312585, 'planned_arrival_iso': '2025-08-17T09:03:57.647495', 'name': 'Mysuru Palace'}, {'lat': 12.302574327546154, 'lng': 76.64741275373075, 'planned_arrival_iso': '2025-08-17T13:03:57.647495', 'name': 'Railway Station Area'}]",hash_19f7fbf15c974d4f
13d88509-a39b-4619-a42e-b48daa838d12,46,M,American,2025-09-07T21:03:57.660598,2025-09-15T21:03:57.660598,"[{'lat': 12.305981212688717, 'lng': 76.69949092869274, 'planned_arrival_iso': '2025-09-08T00:03:57.660598', 'name': 'Zoo'}, {'lat': 12.44444750052003, 'lng': 76.56994466272371, 'planned_arrival_iso': '2025-09-08T07:03:57.660598', 'name': 'Brindavan Gardens'}, {'lat': 12.267351416253131, 'lng': 76.75386884264869, 'planned_arrival_iso': '2025-09-08T10:03:57.660598', 'name': 'Outskirts Area'}, {'lat': 12.314064921761329, 'lng': 76.65084622790442, 'planned_arrival_iso': '2025-09-08T17:03:57.660598', 'name': ""St. Philomena's Church""}, {'lat': 12.32483610034702, 'lng': 76.63504986163854, 'planned_arrival_iso': '2025-09-09T00:03:57.660598', 'name': 'Railway Station Area'}, {'lat': 12.324814742989895, 'lng': 76.69212708101894, 'planned_arrival_iso': '2025-09-09T07:03:57.660598', 'name': 'Mysuru Palace'}, {'lat': 12.301201239259859, 'lng': 76.66245168818932, 'planned_arrival_iso': '2025-09-09T12:03:57.660598', 'name': 'Devaraja Market'}, {'lat': 12.2763071420477, 'lng': 76.69094419998532, 'planned_arrival_iso': '2025-09-09T17:03:57.660598', 'name': 'Chamundi Hills'}]",hash_087de829fe14434a
8d40c8c2-a4d2-47db-b8ce-4f2f31eac56d,33,Other,Japanese,2025-09-09T21:03:57.701592,2025-09-13T21:03:57.701592,"[{'lat': 12.31468773336485, 'lng': 76.64903930559196, 'planned_arrival_iso': '2025-09-10T01:03:57.701592', 'name': 'Mysuru Palace'}, {'lat': 12.412249503349317, 'lng': 76.61084612355097, 'planned_arrival_iso': '2025-09-10T05:03:57.701592', 'name': 'Brindavan Gardens'}, {'lat': 12.294180579357146, 'lng': 76.66266703892873, 'planned_arrival_iso': '2025-09-10T09:03:57.701592', 'name': 'Devaraja Market'}, {'lat': 12.271307210975879, 'lng': 76.67081075544691, 'planned_arrival_iso': '2025-09-10T16:03:57.701592', 'name': 'Chamundi Hills'}, {'lat': 12.265411975665472, 'lng': 76.7553590919899, 'planned_arrival_iso': '2025-09-10T19:03:57.701592', 'name': 'Outskirts Area'}]",hash_24940acd40cc4599
196ae20c-48f7-41f3-b43c-673b63b353a5,68,M,Australian,2025-09-04T21:03:57.712586,2025-09-18T21:03:57.712586,"[{'lat': 12.320980577705667, 'lng': 76.64387601109586, 'planned_arrival_iso': '2025-09-05T04:03:57.712586', 'name': 'Railway Station Area'}, {'lat': 12.308895829782687, 'lng': 76.65592663716004, 'planned_arrival_iso': '2025-09-05T07:03:57.712586', 'name': 'Mysuru Palace'}, {'lat': 12.292006749398713, 'lng': 76.64337315480034, 'planned_arrival_iso': '2025-09-05T13:03:57.712586', 'name': 'Devaraja Market'}, {'lat': 12.427255995331748, 'lng': 76.57630405277267, 'planned_arrival_iso': '2025-09-05T18:03:57.712586', 'name': 'Brindavan Gardens'}, {'lat': 12.294815729647919, 'lng': 76.68162762231417, 'planned_arrival_iso': '2025-09-06T01:03:57.712586', 'name': 'Zoo'}, {'lat': 12.309948305751517, 'lng': 76.65491403469203, 'planned_arrival_iso': '2025-09-06T06:03:57.712586', 'name': ""St. Philomena's Church""}, {'lat': 12.248393599331925, 'lng': 76.74553528819287, 'planned_arrival_iso': '2025-09-06T09:03:57.712586', 'name': 'Outskirts Area'}, {'lat': 12.26263276842636, 'lng': 76.66755307719401, 'planned_arrival_iso': '2025-09-06T15:03:57.712586', 'name': 'Chamundi Hills'}]",hash_54c2f27f85d548a2
e66b8ded-eff0-429c-a6ea-ba4b06126b11,27,F,Japanese,2025-09-08T21:03:57.747592,2025-09-14T21:03:57.747592,"[{'lat': 12.316283872829144, 'lng': 76.63999952243468, 'planned_arrival_iso': '2025-09-09T00:03:57.747592', 'name': 'Railway Station Area'}, {'lat': 12.300627219819944, 'lng': 76.66464732071793, 'planned_arrival_iso': '2025-09-09T04:03:57.747592', 'name': 'Mysuru Palace'}, {'lat': 12.256516854168549, 'lng': 76.75257159442867, 'planned_arrival_iso': '2025-09-09T07:03:57.747592', 'name': 'Outskirts Area'}]",hash_7ec05b8a177c4b48
8ccf4e8e-17b1-48fe-84eb-0c09f0ef7af5,61,M,French,2025-08-19T21:03:57.751590,2025-08-30T21:03:57.751590,"[{'lat': 12.24210905228839, 'lng': 76.73503573804628, 'planned_arrival_iso': '2025-08-20T02:03:57.751590', 'name': 'Outskirts Area'}, {'lat': 12.299217017928063, 'lng': 76.68129249695586, 'planned_arrival_iso': '2025-08-20T08:03:57.751590', 'name': 'Zoo'}, {'lat': 12.313036381120536, 'lng': 76.63635489794446, 'planned_arrival_iso': '2025-08-20T12:03:57.751590', 'name': ""St. Philomena's Church""}]",hash_47a7f9c88c044199
50ddefc6-0041-45d8-8f7f-74f8443cf023,59,M,French,2025-09-02T21:03:57.758593,2025-09-16T21:03:57.758593,"[{'lat': 12.296768930857525, 'lng': 76.64721634924653, 'planned_arrival_iso': '2025-09-03T00:03:57.758593', 'name': 'Railway Station Area'}, {'lat': 12.297640115654014, 'lng': 76.68567659814828, 'planned_arrival_iso': '2025-09-03T04:03:57.758593', 'name': 'Zoo'}, {'lat': 12.246794063824922, 'lng': 76.75119610976628, 'planned_arrival_iso': '2025-09-03T10:03:57.758593', 'name': 'Outskirts Area'}, {'lat': 12.314517368545332, 'lng': 76.65818125441943, 'planned_arrival_iso': '2025-09-03T17:03:57.758593', 'name': 'Mysuru Palace'}, {'lat': 12.304747638313922, 'lng': 76.63958239536345, 'planned_arrival_iso': '2025-09-04T00:03:57.758593', 'name': ""St. Philomena's Church""}]",hash_ca5709e2ed274772
82b7c730-605a-404b-86da-0115a48d30ae,48,Other,American,2025-09-05T21:03:57.771588,2025-09-19T21:03:57.771588,"[{'lat': 12.293959642113855, 'lng': 76.65709524322033, 'planned_arrival_iso': '2025-09-06T00:03:57.771588', 'name': 'Devaraja Market'}, {'lat': 12.315090019239978, 'lng': 76.68693605859882, 'planned_arrival_iso': '2025-09-06T04:03:57.771588', 'name': 'Zoo'}, {'lat': 12.404617474845473, 'lng': 76.57381196270298, 'planned_arrival_iso': '2025-09-06T10:03:57.771588', 'name': 'Brindavan Gardens'}, {'lat': 12.298122174592166, 'lng': 76.6623899101558, 'planned_arrival_iso': '2025-09-06T15:03:57.771588', 'name': 'Railway Station Area'}, {'lat': 12.281011441869037, 'lng': 76.6519062102001, 'planned_arrival_iso': '2025-09-06T17:03:57.771588', 'name': 'Chamundi Hills'}, {'lat': 12.31758529131266, 'lng': 76.65778741362614, 'planned_arrival_iso': '2025-09-07T00:03:57.771588', 'name': 'Mysuru Palace'}, {'lat': 12.322222092190778, 'lng': 76.64731573158679, 'planned_arrival_iso': '2025-09-07T04:03:57.771588', 'name': ""St. Philomena's Church""}]",hash_1fd0d31995c646b1
83ca72db-9607-40e3-82c3-f77234e24730,46,M,Australian,2025-08-26T21:03:57.790492,2025-09-08T21:03:57.790492,"[{'lat': 12.302136757196578, 'lng': 76.65501441293075, 'planned_arrival_iso': '2025-08-27T04:03:57.790492', 'name': 'Devaraja Market'}, {'lat': 12.426466287887406, 'lng': 76.58112563585861, 'planned_arrival_iso': '2025-08-27T10:03:57.790492', 'name': 'Brindavan Gardens'}, {'lat': 12.254796119535488, 'lng': 76.75274354737422, 'planned_arrival_iso': '2025-08-27T17:03:57.790492', 'name': 'Outskirts Area'}, {'lat': 12.302278037500251, 'lng': 76.6712180237753, 'planned_arrival_iso': '2025-08-27T20:03:57.790492', 'name': ""St. Philomena's Church""}, {'lat': 12.279884271279887, 'lng': 76.67521813800265, 'planned_arrival_iso': '2025-08-27T22:03:57.790492', 'name': 'Zoo'}, {'lat': 12.265440883114685, 'lng': 76.67585113186246, 'planned_arrival_iso': '2025-08-28T04:03:57.790492', 'name': 'Chamundi Hills'}, {'lat': 12.305269791686621, 'lng': 76.65198882732838, 'planned_arrival_iso': '2025-08-28T06:03:57.790492', 'name': 'Mysuru Palace'}]",hash_4ed9886e2cc94b38
f0f3bd25-c8af-4322-a836-ec3def02250b,51,M,Australian,2025-08-22T21:03:57.817539,2025-09-04T21:03:57.817539,"[{'lat': 12.306193970984712, 'lng': 76.64927150477624, 'planned_arrival_iso': '2025-08-22T23:03:57.817539', 'name': 'Railway Station Area'}, {'lat': 12.253486775560559, 'lng': 76.74496886717209, 'planned_arrival_iso': '2025-08-23T05:03:57.817539', 'name': 'Outskirts Area'}, {'lat': 12.306626864426008, 'lng': 76.69431908241556, 'planned_arrival_iso': '2025-08-23T11:03:57.817539', 'name': 'Zoo'}, {'lat': 12.271211948045405, 'lng': 76.6835896333047, 'planned_arrival_iso': '2025-08-23T14:03:57.817539', 'name': 'Chamundi Hills'}, {'lat': 12.303028279048856, 'lng': 76.6625845585157, 'planned_arrival_iso': '2025-08-23T17:03:57.817539', 'name': 'Devaraja Market'}, {'lat': 12.424026267163097, 'lng': 76.58646964297667, 'planned_arrival_iso': '2025-08-23T19:03:57.817539', 'name': 'Brindavan Gardens'}, {'lat': 12.318427333660726, 'lng': 76.6326654643156, 'planned_arrival_iso': '2025-08-23T21:03:57.817539', 'name': ""St. Philomena's Church""}]",hash_772c1cce8f624ef5
5d0068f7-9648-4a37-ab1e-a757b0a00841,32,Other,Canadian,2025-09-03T21:03:57.837493,2025-09-04T21:03:57.837493,"[{'lat': 12.31198881134323, 'lng': 76.63356199405301, 'planned_arrival_iso': '2025-09-04T02:03:57.837493', 'name': ""St. Philomena's Church""}, {'lat': 12.303400249725383, 'lng': 76.64778938212568, 'planned_arrival_iso': '2025-09-04T07:03:57.837493', 'name': 'Mysuru Palace'}, {'lat': 12.258533554588103, 'lng': 76.74457267686047, 'planned_arrival_iso': '2025-09-04T13:03:57.837493', 'name': 'Outskirts Area'}, {'lat': 12.277253616382918, 'lng': 76.67203625366406, 'planned_arrival_iso': '2025-09-04T17:03:57.837493', 'name': 'Chamundi Hills'}, {'lat': 12.312987258929605, 'lng': 76.69119101484951, 'planned_arrival_iso': '2025-09-04T22:03:57.837493', 'name': 'Zoo'}, {'lat': 12.304039434145007, 'lng': 76.63984914170076, 'planned_arrival_iso': '2025-09-05T04:03:57.837493', 'name': 'Devaraja Market'}, {'lat': 12.309084710749861, 'lng': 76.636934049999, 'planned_arrival_iso': '2025-09-05T07:03:57.837493', 'name': 'Railway Station Area'}]",hash_699e9ba6d21d4c9e
15f33cc7-09e3-4530-b0a5-43b3d2d8202b,32,F,French,2025-08-31T21:03:57.855518,2025-09-01T21:03:57.855518,"[{'lat': 12.288110418382013, 'lng': 76.6477775849835, 'planned_arrival_iso': '2025-08-31T23:03:57.855518', 'name': 'Mysuru Palace'}, {'lat': 12.329682490995, 'lng': 76.66822891057035, 'planned_arrival_iso': '2025-09-01T03:03:57.855518', 'name': 'Zoo'}, {'lat': 12.304161671707798, 'lng': 76.6456656633739, 'planned_arrival_iso': '2025-09-01T06:03:57.855518', 'name': 'Devaraja Market'}]",hash_1c88c4100a5b47d5
7e80b8a0-02f8-4c06-9df3-b803e6a7afce,37,F,German,2025-09-01T21:03:57.859510,2025-09-05T21:03:57.859510,"[{'lat': 12.417527281828512, 'lng': 76.57707960307057, 'planned_arrival_iso': '2025-09-01T23:03:57.859510', 'name': 'Brindavan Gardens'}, {'lat': 12.308948485788667, 'lng': 76.6302802877432, 'planned_arrival_iso': '2025-09-02T02:03:57.859510', 'name': 'Railway Station Area'}, {'lat': 12.25228479440547, 'lng': 76.76703819670475, 'planned_arrival_iso': '2025-09-02T09:03:57.859510', 'name': 'Outskirts Area'}, {'lat': 12.281529944928709, 'lng': 76.67648204990716, 'planned_arrival_iso': '2025-09-02T15:03:57.859510', 'name': 'Zoo'}, {'lat': 12.308272678255681, 'lng': 76.66311933048115, 'planned_arrival_iso': '2025-09-02T22:03:57.859510', 'name': ""St. Philomena's Church""}, {'lat': 12.293644830813333, 'lng': 76.64837664043542, 'planned_arrival_iso': '2025-09-03T02:03:57.859510', 'name': 'Devaraja Market'}]",hash_da605aab483c45e2
c41f907b-9220-46aa-bb26-8637c3a0fce4,27,F,Japanese,2025-08-13T21:03:57.890493,2025-08-24T21:03:57.890493,"[{'lat': 12.299935639064298, 'lng': 76.6435625759439, 'planned_arrival_iso': '2025-08-14T03:03:57.890493', 'name': 'Railway Station Area'}, {'lat': 12.273344244115297, 'lng': 76.67637033784824, 'planned_arrival_iso': '2025-08-14T05:03:57.890493', 'name': 'Chamundi Hills'}, {'lat': 12.29329358976531, 'lng': 76.646659511002, 'planned_arrival_iso': '2025-08-14T12:03:57.890493', 'name': 'Mysuru Palace'}, {'lat': 12.325933981018363, 'lng': 76.62512007715966, 'planned_arrival_iso': '2025-08-14T14:03:57.890493', 'name': ""St. Philomena's Church""}, {'lat': 12.303739125934054, 'lng': 76.6801549555512, 'planned_arrival_iso': '2025-08-14T19:03:57.890493', 'name': 'Zoo'}, {'lat': 12.25796145507569, 'lng': 76.74775920788686, 'planned_arrival_iso': '2025-08-15T01:03:57.890493', 'name': 'Outskirts Area'}, {'lat': 12.417570239636564, 'lng': 76.57348384899171, 'planned_arrival_iso': '2025-08-15T03:03:57.890493', 'name': 'Brindavan Gardens'}, {'lat': 12.318244761110025, 'lng': 76.6578489595207, 'planned_arrival_iso': '2025-08-15T05:03:57.890493', 'name': 'Devaraja Market'}]",hash_2ec6de45dbe843c9
